Loan_ID,Loan_Amount,Property_Value,FICO,DTI,Interest_Rate,Income,Employment_Status,Region,LTV,PD_base,LGD
595,353753.9944257899,454991.9054363889,720.1645247503208,0.33436186412299695,0.05503063637440674,131060.3098007036,1,Northeast,0.7774951382629536,0.019691102475292446,0.16212329839203377
596,198998.3601145253,110867.36313427507,730.006769777252,0.4679150894849487,0.04456500504905243,100974.9167119763,1,Midwest,1.7949228202849192,0.055063949699082924,0.45
597,223012.5064706629,369132.62367707025,729.9735344949522,0.3523526523257134,0.0664820478465649,40000.0,1,Northeast,0.6041527954076522,0.014720013230510488,0.10145347839267829
598,152123.62842176924,286799.3873937025,753.0665462429042,0.15,0.07184383328181537,116504.80281315584,1,Midwest,0.5304182474174614,0.005,0.1
599,205570.67399238882,333607.3270360027,717.2890024924153,0.40448332851668434,0.05273400835985403,51830.84960214053,1,Midwest,0.6162055126870872,0.017801048396659226,0.10567192944048054
600,287730.0493044852,375079.28020091495,721.5308843607352,0.19923587020240363,0.05609336903597346,115775.18282021962,1,South,0.7671179521043118,0.01390642915318874,0.15849128323650913
601,325698.8616645352,297415.7073472615,771.3283744715894,0.33844269337690713,0.03991151316370504,117045.539947145,1,Midwest,1.0950963705634094,0.026824180128399096,0.2732837296971933
602,157783.46758223744,307569.5775913063,660.0972449198133,0.2580252753868924,0.05085613283890965,99896.77792143625,1,Midwest,0.5130008917588647,0.011706175522250969,0.1
603,336960.59201056603,294334.97989344335,648.6554452029096,0.4914168827571349,0.060104399780009934,106310.42696630082,1,Northeast,1.1448200690674082,0.04056850512216216,0.2906870241735929
604,385563.7858804951,436437.94421459374,628.8447040487887,0.43516783419441085,0.058548565402577774,122966.1236353196,1,Northeast,0.8834332371681135,0.03146747528038041,0.19920163300883975
605,291343.4903223701,370251.1952152996,710.9748738172153,0.26065434866385934,0.049923321507902935,75131.16978567817,1,Midwest,0.7868806207443976,0.017483848878025534,0.16540821726053917
606,437679.5812558066,346470.0245284833,588.7760655268526,0.30981138655031104,0.05225756491523553,113802.88979107435,1,Midwest,1.2632538178488946,0.039851266721136654,0.3321388362471131
607,172621.0800896427,167485.79346892607,727.7292457635806,0.3395678455719374,0.05052789263455448,124890.69908871109,1,Midwest,1.0306610281048665,0.02711608237784446,0.25073135983670325
608,125534.5296688583,274570.4308144215,693.4484143299668,0.38907312572492886,0.05221535286281615,142802.47792615436,1,West,0.45720338237625235,0.013606605783786384,0.1
609,80000.0,427840.2992407009,768.0783819892634,0.32233215298600104,0.059232348025181264,56826.5914182089,1,Midwest,0.18698565829815014,0.005,0.1
610,399604.43114891835,324523.58877487073,659.6849613721006,0.23800840804953066,0.035324629146308774,102255.48194963305,1,West,1.2313571184686143,0.032476801807434626,0.320974991464015
611,315436.5656354058,399143.7763506966,687.8009028749495,0.2625953088639958,0.05425650485192078,61155.32402815606,1,Northeast,0.7902830617062063,0.018822259061998546,0.16659907159717222
612,244441.53290895448,531981.416039316,767.3321999976022,0.3196414562898567,0.05849975535625689,59882.33946895506,1,South,0.45949261673247827,0.007203826753688506,0.1
613,277996.862631982,444632.728305058,782.9881388066891,0.4187565583011753,0.049295153143589225,100770.83317217941,1,South,0.6252280701236442,0.015357697495421882,0.1088298245432755
614,137451.09527016233,331179.00052396907,659.1908580548908,0.35422702884288354,0.050206669560351185,92323.67444388416,1,South,0.415035660632759,0.012660608069953573,0.1
615,494575.1979616826,258681.29957651274,710.9068739552296,0.2581268058707987,0.0504960555918455,124350.04435565954,1,South,1.9119093601715775,0.0511370093422178,0.45
616,262922.11819752277,100000.0,717.6651386610429,0.3718698222167832,0.0502095002646284,79614.70651217373,1,Northeast,2.6292211819752276,0.07686817141487601,0.45
617,260939.4794604893,299793.8093032577,722.4192043372689,0.2890412128897472,0.05505883777850373,85978.45691408968,1,South,0.8703964903976216,0.02055258301065509,0.19463877163916754
618,322576.6623898692,280878.5005019781,684.2454604410626,0.3912326404149473,0.05629002758013784,96345.12787014554,1,Northeast,1.1484562250701615,0.034890719346649605,0.29195967877455653
619,298100.92317367136,366843.9433274451,776.8830038874181,0.5,0.033994856837662,64145.13445690632,1,Northeast,0.8126096357752494,0.024534138878886575,0.1744133725213373
620,272388.40242791316,301531.3727630375,586.6177909827072,0.291293890324516,0.061528803714722885,68307.90464952207,1,Midwest,0.9033501221843779,0.028421369729376617,0.20617254276453229
621,170952.5544554688,281553.7928675847,674.732185911935,0.38412841277810966,0.05210001115653041,123482.95997317659,1,Midwest,0.6071754626863369,0.018843791096117748,0.10251141194021794
622,297146.8357135996,106472.12833913352,726.8758439663768,0.26036853343698163,0.07432963175468534,73531.34876156674,1,South,2.7908415126927086,0.07679619451994169,0.45
623,438202.4496475034,207203.86050199202,727.4334887169606,0.3110188986246962,0.04308351461101292,125474.29699349057,1,Midwest,2.1148372843337566,0.05851420003915252,0.45
624,384542.0046154978,377198.1248960669,781.1655418368857,0.3223649829497681,0.04632685491245668,108219.37742004884,1,West,1.0194695552143966,0.02342040888257834,0.24681434432503882
625,409318.6626639397,525908.9157359233,771.8935235920773,0.3045053071964496,0.05297091021416739,43574.06923533194,1,West,0.778307137256202,0.015934750225940177,0.16240749803967072
626,198878.4323568815,308296.9539505252,682.8675024815666,0.5,0.059132254496860354,105911.36075513365,1,Northeast,0.6450872439978667,0.02420924219585767,0.11578053539925334
627,151039.51797414193,359337.32882889477,777.9922746118363,0.2954725540257294,0.03549232672628498,105674.39469282381,1,Midwest,0.4203279366115126,0.005,0.1
628,237421.3079900352,434297.37883433665,657.1574953733527,0.36694812310278946,0.046708999478838935,102687.85825533856,1,South,0.5466791179520333,0.017220423694004942,0.1
629,255572.49122886945,222692.72765597003,755.8532429675103,0.16559305045412542,0.06091320160573843,85743.69820850968,1,South,1.14764632827927,0.022260449718167596,0.2916762148977445
630,359419.1518470949,364017.68519425305,808.6313487052596,0.35455972506956884,0.04551876053567457,61797.97633824444,1,West,0.9873672803981921,0.022371839979465534,0.23557854813936724
631,80753.53702851807,231141.18724014098,772.8966464112982,0.4113643673881797,0.06870026376376227,130386.38298337861,1,Midwest,0.34936887706049674,0.007290808686777183,0.1
632,402955.0319460614,423778.9326189214,706.3462230114474,0.2777922125936759,0.050461164011509275,86952.61233831494,1,West,0.950861406573069,0.023320219550366738,0.22280149230057414
633,234199.21014210104,338168.36575420795,680.0932736936727,0.15,0.046006267986581036,63497.81518993896,1,Midwest,0.6925520949299109,0.01177189916321369,0.1323932332254688
634,207311.893005258,355814.21767777274,608.2845222244429,0.316907858493814,0.0611024425778952,103724.06058264025,1,South,0.5826408353164818,0.01874131328802487,0.1
635,148789.56247398327,226088.1683097693,718.6323782748523,0.3213747080308422,0.07107617386824447,67716.60087800228,1,West,0.6581041528459057,0.015666493992868246,0.12033645349606702
636,84514.33281342307,404843.8831532942,633.0869663217449,0.37792600405954435,0.059163962587438966,61527.41915144636,1,Midwest,0.2087578356257928,0.008725426915068318,0.1
637,332317.05839619145,570165.5505477219,652.4119201831638,0.4808722428330747,0.06760429399223258,78735.82163392684,1,South,0.5828431024584974,0.02309958677791972,0.1
638,257331.7967188404,199050.59654861526,628.5552519557997,0.2895957079519755,0.07176635340636964,70038.06707045776,1,Midwest,1.292795908079536,0.03793994296267511,0.3424785678278376
639,121003.91002589461,279228.9190822971,672.3764600406007,0.25149695010717754,0.045781413200724215,62632.73244046277,1,South,0.43335020750566,0.008441561227426867,0.1
640,120492.1227936384,347792.896900171,698.3218351307811,0.22664657589028453,0.06438391334059587,114192.35286785278,1,Northeast,0.34644791158062077,0.005,0.1
641,216421.53007098718,414368.745439498,716.4168748699423,0.33584628936252797,0.039765294906964524,86585.16556612802,1,Northeast,0.5222921189228228,0.01228177139868869,0.1
642,416902.1525289393,252854.44576526375,663.9696018751622,0.35834834070548016,0.05924902531786385,127568.39836547677,1,Midwest,1.6487831616611894,0.04959894838429678,0.45
643,224040.86486363952,100000.0,764.157022383711,0.27634756845099323,0.054286821094851806,64364.715668101926,1,West,2.240408648636395,0.05905831107794603,0.45
644,99685.70468818938,483102.739299683,687.5076845206021,0.38229461965806316,0.06742950203042063,40000.0,0,Midwest,0.20634473079721324,0.00610674248420882,0.1
645,225425.69359140558,411260.73435009713,652.7366540040689,0.3572307261455341,0.0667225151298484,94463.11047748249,1,Northeast,0.5481332759560403,0.01709639462429913,0.1
646,222727.64302523294,110846.29634160019,713.5775360346062,0.32345853517159123,0.06069783350534402,145679.36765419247,0,West,2.0093377079450883,0.05653959584348598,0.45
647,80000.0,247091.74498645327,817.8131700126289,0.24780682234046997,0.057984278994828185,105929.60488086006,1,Northeast,0.3237663808007264,0.005,0.1
648,244570.51334821878,508181.89154327917,720.1096339921071,0.28145085476122217,0.06008368676721951,186461.22588638496,1,Northeast,0.4812656991879255,0.008690523466481295,0.1
649,226906.5469791322,493735.57021494396,678.2286623575835,0.15,0.05561770871376546,99961.77362847266,1,West,0.45957099440972055,0.005,0.1
650,319620.63648134185,432636.8027214734,608.3523186328778,0.3388629651358427,0.054388042588920965,97066.5663386427,1,West,0.7387735728231839,0.024300109858485335,0.14857075048811438
651,434895.60949453455,298866.50792481645,686.8352607416758,0.32210730309979485,0.06942578172252442,40000.0,1,Northeast,1.4551500350917135,0.041197030139659405,0.3993025122820997
652,362656.50295477576,329958.4902575012,714.095687505287,0.3350783192871589,0.07062889819678177,102838.42321765586,1,South,1.0990973521298297,0.029671268960116903,0.2746840732454404
653,223111.13094451695,304288.9033848648,676.7451465246658,0.36034552124516483,0.05358340802297793,95060.03280057875,1,West,0.7332213842261801,0.02157320505035871,0.14662748447916304
654,139347.40912583296,455388.7739922605,600.07692170554,0.35086571891457785,0.05737636403010744,77777.36405386389,1,Northeast,0.305996583763396,0.012210680184207994,0.1
655,507335.98032498604,214898.9112205868,648.966076629794,0.3111693455483172,0.055816552247727746,85896.63398822788,1,West,2.360812241641476,0.06982283723968725,0.45
656,255921.84340144883,223304.04141389544,787.2723076532654,0.3238934434530202,0.03888301558062805,87956.98276973463,1,West,1.1460690177438217,0.02697419288777219,0.2911241562103376
657,251392.92919129462,441232.9504203219,786.0400602238276,0.20765468666430645,0.05163564422387994,84602.12541203808,1,Northeast,0.5697510327635681,0.0050967154382879215,0.1
658,247587.49128899968,314676.6253386126,646.8016498477241,0.27330234834484596,0.07099704201048103,152691.44889377884,1,South,0.7867997536282823,0.0211960040502561,0.1653799137698988
659,269808.4760767855,485416.08265445696,740.3654072319653,0.32403768429467694,0.047502241249681894,78874.13916584973,1,Midwest,0.5558292889707332,0.01161811567931081,0.1
660,235563.95880760576,239418.5351623345,629.2856329137896,0.2611317139270112,0.07614543462301301,95079.41171561572,1,Northeast,0.983900259217127,0.027497994687904776,0.23436509072599446
661,192633.79931197636,313426.596759341,784.2589769196971,0.3888120636698037,0.06672126309589382,77882.9674984138,1,South,0.6146057842688021,0.013777707228871354,0.10511202449408075
662,195314.10587596078,209310.4418187256,714.7141508736541,0.2673094335235976,0.05901498150546209,113502.9355993164,1,Northeast,0.9331312101720829,0.02195060610242368,0.216595923560229
663,246724.67297840017,320883.52177082805,756.978489916992,0.33730443289986534,0.06060843285976421,95302.91099916621,1,South,0.7688916888496649,0.017710003485634958,0.15911209109738272
664,195657.5228866235,142574.36756014414,597.0943991690476,0.3293252525452269,0.04582793303664975,81602.68280488555,1,Midwest,1.3723190657260784,0.043487862115139046,0.3703116730041275
665,178715.42173228355,261483.98948540445,740.6582261154933,0.37970220748883277,0.05234771247775298,40000.0,1,Midwest,0.6834660205544214,0.017659157610411286,0.1292131071940475
666,260643.02276918967,147649.53620862585,699.5395561789298,0.3920632939222642,0.0694139911032176,97299.24675866251,1,West,1.7652816897501544,0.05266400464044871,0.45
667,224502.27825791447,403270.787982951,751.1157442474506,0.37552260887743516,0.048854706608264666,80712.71179260747,1,West,0.5567035474620238,0.013166223566585592,0.1
668,400399.2988582689,405990.72077115823,754.892067885871,0.15151950388934932,0.06561131756948799,88177.78029338697,1,Midwest,0.986227710076061,0.01690300806356225,0.23517969852662135
669,80000.0,112368.4723418786,703.947081368485,0.4155318518410501,0.041229598105629414,54526.26158264,1,Northeast,0.7119434689527661,0.02178222407380074,0.13918021413346812
670,359150.68519224616,480066.28946006874,663.9502216542451,0.4421846579355678,0.04301841587524989,132998.46518160586,1,Midwest,0.7481272754981056,0.025933693499653628,0.15184454642433698
671,374608.5192497629,619689.8151703824,746.7817709307697,0.28143005725428244,0.07401384665586316,115702.29527531617,1,South,0.60450972418639,0.011053405469224516,0.10157840346523653
672,80000.0,325520.7664083609,696.3907300356923,0.338931753013828,0.05488162853759676,132921.17992921895,1,South,0.2457600505266727,0.005110535134568687,0.1
673,215731.24059196512,243066.28877304262,647.6329027883414,0.24873346558953746,0.04961500113005659,124409.37902342863,1,South,0.8875407679153692,0.0231939165216255,0.20063926877037921
674,212855.91340042086,658919.6709203655,644.7908661125389,0.1641297194614279,0.06862740826998963,107769.51906382386,0,Midwest,0.32303772795720015,0.005,0.1
675,109248.83052821789,161723.78020369873,611.370135021257,0.2609027787566091,0.06745821554963505,55731.52473820672,1,West,0.6755273120045415,0.019133423759337756,0.12643455920158955
676,172218.33124091246,322412.7760242918,669.3825304262162,0.2767888768429112,0.06420754565257239,145301.61492215574,1,South,0.5341547979722022,0.012627072491571703,0.1
677,138942.4154534171,341554.6727158308,766.1615227644627,0.29161194149185476,0.04930102080587894,62170.94547337468,1,South,0.40679407003462503,0.005,0.1
678,425227.04434236226,481417.71445428976,710.669787982326,0.24328687279952096,0.05213082424062324,81947.77127775115,1,Midwest,0.8832808423436966,0.019696410783175432,0.19914829482029384
679,343567.8393147461,363168.67701521463,668.2139376446175,0.2613259866546209,0.0581162882372473,111207.06841880763,1,South,0.9460282812340466,0.024423191020975357,0.2211098984319163
680,377155.5094994159,260163.93250538583,748.2913562908047,0.3191194942697274,0.061943993421472374,112696.22361562215,1,Midwest,1.4496840736815357,0.03784073416669493,0.39738942578853753
681,322167.2064043235,205857.87555344525,650.0514026965967,0.25838184135118863,0.049915164259814626,107167.10180833674,1,West,1.5649982082938663,0.0437826497680337,0.4377493729028532
682,137094.82287827707,278981.3815704637,705.7210164599667,0.36348194660400224,0.056707371106206966,77991.3455601273,1,South,0.4914120867368719,0.012995589643267913,0.1
683,197547.97337202262,199168.71668658272,689.222177636469,0.37453285211179516,0.05767391300797406,71792.05117933576,1,South,0.9918624604228858,0.029276079015334928,0.23715186114801004
684,298937.4561227918,325739.03837416193,746.7478375353012,0.5,0.06786769756375254,166035.9770581841,1,South,0.9177206932729249,0.02919422892142269,0.21120224264552373
685,127787.21911080545,252296.45841674163,605.3662977448299,0.41005439456987697,0.06254465828935118,88820.581845005,1,Midwest,0.5064962858088454,0.020328749469818948,0.1
686,321299.8430172388,140715.46480522992,648.9881352511206,0.33944824466627316,0.03993198355164709,85146.85846083492,1,Midwest,2.2833300054259364,0.06862842318687298,0.45
687,225967.4601841865,470617.4946049885,601.705260454328,0.2703788562665857,0.05286369691514614,68593.3052718374,1,Northeast,0.4801509990057885,0.01413442119812068,0.1
688,212517.91924504025,260279.29718851528,684.4241966914439,0.3434997881339199,0.045712166300165835,97340.11047212873,1,West,0.8164995124107686,0.02301376706310766,0.175774829343769
689,321095.99682034913,167823.58340296248,772.6856502179459,0.34612767679330847,0.06068087420611674,95940.68401734212,1,Northeast,1.9132948439633963,0.05160966987973693,0.45
690,294426.331148604,299808.903861495,669.6731674207883,0.2789349528795471,0.06423153350505044,89513.21373887114,1,Northeast,0.982046654907295,0.026135139391361317,0.23371632921755325
691,213903.383418092,328204.587916119,669.358963708261,0.38269851174023023,0.056015559856102445,101451.79940363659,1,Northeast,0.6517379442384895,0.02039213061135085,0.11810828048347134
692,365932.9803364248,110423.99293051596,752.3034654510482,0.20815215882544996,0.0523187296937215,142906.1250732706,1,Midwest,3.313890130441916,0.08,0.45
693,141893.66724001028,359797.72005509154,764.112973507318,0.30044801315699915,0.05569169793035983,72148.41881127305,1,South,0.39437066810285454,0.005,0.1
694,311593.56069442636,194341.09175716824,694.6857359638726,0.3644686767453925,0.05708919273477755,91292.5122660636,1,South,1.6033333860435786,0.04694446185292943,0.45
695,309310.1257968384,525323.4571028946,741.0828912429936,0.2969932681926323,0.04859900348283093,70564.54642348332,1,Midwest,0.5887993799147144,0.011489567562997047,0.1
696,219045.35606860096,382875.2614492082,635.3827275473232,0.3034596477256583,0.04281288899230635,98840.95082476884,1,Northeast,0.572106317967632,0.01653243907068913,0.1
697,282613.3022242118,272012.00118688203,782.6784600355248,0.30897713110461755,0.03449860957444647,72945.91495876743,1,West,1.0389736518648907,0.023394371798355178,0.25364077815271174
698,124888.6423614697,230579.86756191793,820.0,0.25315190074498034,0.06767182131738884,74236.71025697431,1,Midwest,0.541628563161236,0.005,0.1
699,342402.70192069013,307403.87509236514,731.2729474713235,0.41391207452593665,0.05996366243634966,46214.29877833122,1,Northeast,1.1138529135906596,0.03240842301519108,0.27984851975673086
700,231509.7863557011,393534.88898999477,580.0,0.2385569862461748,0.05862511011344172,92933.84348459024,1,Midwest,0.5882827490845087,0.017190761922382253,0.1
701,197727.69794809606,316940.704569776,666.5061842561329,0.3454527461927908,0.06765198887952949,102893.08865714932,1,South,0.6238633760106549,0.018208701915224633,0.10835218160372923
702,354900.9225836889,293940.9431435772,736.7695193001592,0.3530918318625899,0.04244531990307583,145814.29059576886,1,South,1.207388527736796,0.03250685314159951,0.3125859847078786
703,179565.6309457241,327004.4348981475,674.7110201700183,0.24411024790328267,0.03764369124144981,104085.07443569535,1,South,0.5491229224510477,0.011502546581161822,0.1
704,109153.87036364403,247536.92825156543,776.3319132550058,0.32584834035045945,0.0588423191651909,76509.47630108042,1,Northeast,0.4409599453892946,0.006446136312946925,0.1
705,94337.08264760964,278815.2887788355,735.289435866152,0.24722942618042382,0.057932713754434303,49209.62736941731,1,Midwest,0.33834974782333616,0.005,0.1
706,310600.99513456394,100000.0,657.6114699540522,0.4312833980044756,0.037686931903272464,53361.38983003565,1,Northeast,3.1060099513456394,0.08,0.45
707,121957.06475037169,436847.14770228416,701.9358886462752,0.22889736504190294,0.05859521062140472,51131.14981584083,1,Midwest,0.2791756004173036,0.005,0.1
708,425479.4181984365,355855.73363861145,646.3700067616546,0.26768823246144285,0.050997770476004324,146341.26106348145,1,West,1.1956514339334243,0.03325857197837771,0.3084780018766985
709,80000.0,227185.29871598838,689.0449072952534,0.22206199933155357,0.04692911940262418,98634.3149077911,1,South,0.35213546145875646,0.005,0.1
710,419645.6368290038,547848.1977626287,666.7244055740468,0.21138410185059586,0.051665762917175874,72511.01342214321,1,West,0.765988897185033,0.017098810710872485,0.1580961140147616
711,271101.7467202618,330441.9776470864,770.4857080139823,0.4472972232705835,0.030584714290815298,61204.21184540207,1,South,0.8204216324168105,0.022980252502628543,0.17714757134588371
712,240328.68881296075,195662.7713629764,820.0,0.36342197391300496,0.049086257766080624,64316.76478818235,1,West,1.2282801022332657,0.029385282023518165,0.319898035781643
713,195508.09131910503,422808.490576455,614.1287000058549,0.3312234740560435,0.04795705430515795,71721.01816480864,1,Northeast,0.4624034182770319,0.015414606510259957,0.1
714,289913.6114352071,367765.7859811115,584.6070228274149,0.2674738429322463,0.060571024469361405,129487.65648765457,1,South,0.7883104478079347,0.02411791601015715,0.16590865673277716
715,246236.52975751518,367349.5982581063,685.2896546889168,0.3926089448837415,0.05341769863489114,89101.69658826751,1,Northeast,0.6703057004148539,0.020549046073349436,0.12460699514519889
716,360330.18820165214,268909.3274418091,608.895058070279,0.25406220485060377,0.061388688736788814,46576.007481781526,1,Northeast,1.3399690952692078,0.03891680814858644,0.3589891833442227
717,261422.76486620397,374059.48685336416,702.772696220255,0.38349114354640823,0.03,159313.77824191115,1,Midwest,0.6988801889916639,0.020167416600593492,0.13460806614708237
718,265030.17614618776,288589.0051734687,744.9361668283556,0.2501990978715491,0.04660901777428952,55795.16581902308,1,South,0.9183654657490508,0.019312119545915708,0.2114279130121678
719,213638.77877861442,386712.9741975011,789.6485138360094,0.26843938384994626,0.06055997051571444,72274.94070228399,1,West,0.5524479214123945,0.006828587304569214,0.1
720,244305.43762789326,100000.0,712.0836735229169,0.3806625908894337,0.05191135369426845,129304.33162901647,1,West,2.4430543762789325,0.07191395124779948,0.45
721,280780.17688920593,267935.1844424973,688.4106865090253,0.3891061875324614,0.06345460532974367,102454.488978272,1,South,1.0479406707015193,0.031581933296892774,0.25677923474553177
722,80000.0,526658.6117369834,581.2969050056149,0.3677978347117409,0.03695397090610777,75902.31001127372,1,Midwest,0.15190105737785314,0.009204099859524483,0.1
723,115181.4577894287,227951.90535196394,701.571108951148,0.23602607073945642,0.06231110839689474,53058.99221718496,1,South,0.5052884186757965,0.008521139942294757,0.1
724,324326.4094022715,247539.4043008176,704.2772356329677,0.2842618507421737,0.048608607822149597,60999.2967322492,1,Northeast,1.3102011387574477,0.03446264641076199,0.3485703985651067
725,267086.5438127942,266244.63938600296,738.3374088527647,0.3325518992958811,0.04763802915617326,62805.11642770602,0,Midwest,1.0031621460200393,0.025480069909798186,0.24110675110701374
726,231601.66636473208,174223.2636933628,657.4907139082545,0.25205752304719264,0.06491047046927452,90210.95393548648,1,Northeast,1.329338352726285,0.03608791580826353,0.35526842345419973
727,251843.3933065393,100000.0,673.8968439858484,0.4296770208103434,0.06661901129956506,95731.85451843911,1,South,2.518433933065393,0.0780452566250831,0.45
728,284758.1705361671,292329.63217716647,611.319864681749,0.15,0.06534699696087282,85540.36114105972,1,Midwest,0.9740995752479493,0.02365699402335103,0.23093485133678227
729,196024.03196906386,336303.1308897988,580.0,0.2577008387704678,0.07538641925048266,88823.58558227013,1,South,0.5828789980349538,0.017794403491867325,0.1
730,172169.52745976875,313699.3917753617,633.490174552193,0.2792346797704135,0.06766803608443334,58478.304144170375,1,South,0.5488360257423078,0.014959959235476123,0.1
731,269584.52550976817,302614.5725662536,605.780451144819,0.15,0.047045634162677014,98794.08318671667,1,Midwest,0.8908511021912076,0.021436510508495273,0.20179788576692265
732,152162.7222384968,325164.9045020465,720.2027377252367,0.20830166958110474,0.0564163812813565,128415.55910510989,1,Midwest,0.4679555515731837,0.005360596444177866,0.1
733,290825.2755714472,442740.9765860917,668.9119565999886,0.37002316100336546,0.05139802091515065,85116.24954751294,1,South,0.6568745405359961,0.020061564826215073,0.11990608918759867
734,80000.0,297146.457688494,667.7057721955126,0.3224226909242371,0.07529089859949066,84531.3988071158,1,West,0.2692275069415971,0.006588444235441763,0.1
735,352915.56373256433,251110.09074952765,640.9352172294873,0.44585088176343224,0.0660486995469871,92490.03156158545,1,Midwest,1.4054216725387734,0.04694992458522612,0.38189758538857066
736,297259.7482413043,286264.94181342964,580.0,0.4436181156707855,0.05311119863286544,123546.14579278175,1,West,1.0384077992863003,0.03889695860542043,0.2534427297502051
737,275602.97343138757,389521.6111708131,790.498644924853,0.35464371028831576,0.06377909797753002,63158.310016840784,1,West,0.7075421890020117,0.014887081835350334,0.1376397661507041
738,348269.0983945514,489443.22542518994,639.9837686333927,0.3450590599200569,0.04267801533686895,133525.42007196406,1,West,0.7115617916500988,0.022150027714635603,0.1390466270775346
739,416547.44444625766,244622.7512996986,675.2547958090056,0.32527448868631204,0.05750261737645473,102636.66718305713,1,West,1.702815630325105,0.049332708666755355,0.45
740,351437.00650181307,331872.05444346607,612.7064700826413,0.15,0.04562077507396916,90860.42087096603,0,Northeast,1.058953297803747,0.026133275429980344,0.26063365423131146
741,80000.0,360602.8930323152,758.315820606438,0.20843523893391397,0.03811407799372593,126397.1650999296,1,South,0.22185068823846307,0.005,0.1
742,122042.30332642984,200890.63919254125,708.6057362222394,0.32805404024791474,0.06284536237529834,54538.13778370633,1,Midwest,0.607506172597021,0.014917059976715245,0.10262716040895736
743,187518.14223043213,322450.06006555015,650.4180828840479,0.36928205669981373,0.06408591095187552,105661.36608734124,1,South,0.5815416570005042,0.018696627833805282,0.1
744,252609.10502108338,144119.1371189486,676.4662233193586,0.34317358497105127,0.059572126362119865,102909.28693519853,0,South,1.752779749247268,0.05148702471029216,0.45
745,301765.9020469123,107713.96355127214,800.6907953274922,0.2486028025827474,0.05317032959433499,61936.34806818621,1,South,2.801548583840487,0.07295602985214988,0.45
746,177425.61868465343,364009.56894707086,695.6218340871233,0.3949925025975597,0.04233641345153591,103819.14368861463,1,South,0.4874202049079983,0.014641214546786172,0.1
747,268676.6764477078,273935.0310403061,689.0959877430456,0.4385955223003709,0.043386531292827525,98499.15538141459,1,South,0.9808043733120625,0.03151315270422443,0.2332815306592219
748,174461.70676466776,344273.6489145463,643.5171108316441,0.3950391680233072,0.04530720020261203,84637.85640930198,1,Midwest,0.5067530068441912,0.01782830138467582,0.1
749,188848.21970080517,317852.602758998,586.3251309716618,0.3991679463672377,0.052663267082750764,115884.52665690998,1,South,0.5941377168586333,0.023474592811865418,0.1
750,109333.89031517776,202831.9941603443,690.3976795852393,0.27526193616358313,0.06576178733604915,72847.37242927006,1,South,0.5390367075361212,0.011661694693365,0.1
751,157676.67538890959,314569.48376427963,719.529106739477,0.40607472981606396,0.06560404211078652,98109.63737530107,1,South,0.501245936198514,0.014303911941624128,0.1
752,114831.53943836663,172027.84339821737,765.9750678596602,0.3316606911462126,0.038514324003871225,86049.78652634044,1,Northeast,0.6675171714647942,0.013993189396809318,0.12363101001267797
753,152412.67470226673,486916.6829601681,580.0,0.3609244422817604,0.048067666632830526,71559.09530976997,1,West,0.31301592250995997,0.013827455366569215,0.1
754,355364.17966078396,157283.55861680434,632.4942203786183,0.3492345474259767,0.04779838980428161,105086.54055356314,1,Northeast,2.2593854232823576,0.06912623357657888,0.45
755,155060.1111168057,296505.76748377027,665.155534566613,0.3102810315647671,0.03,83767.92757952545,1,South,0.522958161767606,0.013842209387288213,0.1
756,513238.2064837391,194927.40943433018,699.7911490856079,0.25119980199021585,0.06066120946949908,45809.806238713594,1,Northeast,2.6329709504329393,0.07304756313831642,0.45
757,299331.79008808895,388450.54080329544,691.2979785082947,0.3134290669156763,0.05253840175681478,40000.0,1,Midwest,0.7705788991027955,0.020089630724296183,0.15970261468597846
758,268483.6123694874,280228.2354462197,692.6986788587639,0.3989409293986258,0.05386857463369024,113671.72404249606,1,Midwest,0.95808908028832,0.029065375641656437,0.225331178100912
759,164164.22198187863,257759.9936454548,724.4857635141967,0.28468193557496724,0.06845871058375638,53381.99678319508,1,Midwest,0.6368879035886545,0.013269626354948489,0.11291076625602911
760,320030.98794089915,422384.1854061865,645.8024133532534,0.3914677810086517,0.05588309013284357,98381.53480201818,1,West,0.7576774865118133,0.025098915168037795,0.15518712027913467
761,192436.2173762226,323531.67100130627,756.0484865340217,0.37896565364941376,0.05069269535033982,91648.55680884451,1,Midwest,0.594798700172527,0.014200162824451277,0.1
762,262200.98146453616,381997.33351231605,726.0071465019688,0.2960850082384136,0.06072077621004943,78944.04669087302,1,West,0.6863947950989624,0.015134886857406975,0.13023817828463685
763,506008.4538268795,202240.88761790423,680.8100641523152,0.43110400828956613,0.06558871846575562,148700.05371646018,1,Midwest,2.5020086679152955,0.07726391716142574,0.45
764,240394.01002753503,151421.96672869916,796.0544795133349,0.2915562663047435,0.05796467566049225,95390.22055381339,1,Northeast,1.5875768570503774,0.03848683238803432,0.4456518999676321
765,364927.3326285676,332864.95544481603,793.384962134306,0.44076374900901055,0.061891895986981485,112669.00448046197,1,Northeast,1.0963224775071494,0.029850976178859602,0.2737128671275023
766,179682.35748741124,281738.43734063226,755.9737213116285,0.3547301585232778,0.053544323502571156,98544.48646019427,1,Northeast,0.6377630229778288,0.014523410964684548,0.11321705804224011
767,246501.15095030383,395172.1606944733,580.0,0.3187307265237189,0.05418142253640337,83053.81730647557,1,Northeast,0.6237816715557698,0.02146267920762185,0.10832358504451944
